id,tweet_id,text,tag,date,partition
941,302546279219748865,meteor injures hundreds in russia <URL> 映像を見るとかなり明るいです 。 大きな隕石でなくてよかたと思います 。 ,Related and informative,Fri Feb 15 22:33:48 +0000 2013,train
942,302546325348704257,"sweet mt <USR> : <USR> scientists identify visible , infrared imagery of #meteor across russia <URL> ",Related and informative,Fri Feb 15 22:33:59 +0000 2013,train
943,302547147428073472,i can ' t stop watching this #meteor footage . fascinating ! ! ,Related - but not informative,Fri Feb 15 22:37:15 +0000 2013,train
944,302547344572952576,injuries as meteor shower rains down on central russia - local media : several people have reportedly been injure . . . h . . . ,Related and informative,Fri Feb 15 22:38:02 +0000 2013,train
945,302547751437221888,"so , obama . . . want to talk about building that death star / #asteroid planetary defence laser now ? #russianmeteor #2012da14 ",Not related,Fri Feb 15 22:39:39 +0000 2013,train
946,302547818541895680,unintentional interfaces : why russian dashcams saw that meteor <URL> ,Not related,Fri Feb 15 22:39:55 +0000 2013,train
947,302547914998312960,wow - you have to see this #russianmeteor ,Related - but not informative,Fri Feb 15 22:40:18 +0000 2013,train
948,302548074377650176,#russianmeteor this made me cry ? ? lets hug right now ? ? ? ? ? ? <URL> ,Related - but not informative,Fri Feb 15 22:40:56 +0000 2013,train
949,302548212814856192,so in america earth hits meteor ? #russia ,Related - but not informative,Fri Feb 15 22:41:29 +0000 2013,train
950,302548644790403072,sex . in america a great obsession . in other areas of the world a fact #russianmeteor ,Not related,Fri Feb 15 22:43:12 +0000 2013,train
951,302548854526578688,meteor hit russia today . we almost . . - <URL> #9gagtweets ,Related and informative,Fri Feb 15 22:44:02 +0000 2013,train
952,302549768897429505,cooke says the russian meteor airburst could be as strong as 500 kilotons ; altitude of airburst 20 - 25 km . ,Related and informative,Fri Feb 15 22:47:40 +0000 2013,train
953,302550595175321600,<URL> this video is crazy #russianmeteor . . i would have had a heart attack . . my heart goes out to e . . . ,Related and informative,Fri Feb 15 22:50:57 +0000 2013,train
954,302550955856109569,could an individual make clear this particular ? <URL> #russianmeteor ,Not related,Fri Feb 15 22:52:23 +0000 2013,train
955,302551475958185985,#russianmeteor or death eaters ? you decide what to believe . . . ,Related and informative,Fri Feb 15 22:54:27 +0000 2013,train
956,302551639540236288,russia meteor explosion - aftermath photos ! [ hd ] : <URL> via <USR> ,Related and informative,Fri Feb 15 22:55:06 +0000 2013,train
957,302551882805678080,my balls bigger than #russianmeteor % 10000 ,Not related,Fri Feb 15 22:56:04 +0000 2013,train
958,302551987671678977,#russianmeteor <URL> now this is partially f ' n retarded ,Not applicable,Fri Feb 15 22:56:29 +0000 2013,train
959,302552914625433600,nasa - russia meteor not linked to asteroid flyby b ! <URL> #twihateb ,Related and informative,Fri Feb 15 23:00:10 +0000 2013,train
960,302554080637759488,"the 10 - ton meteorfright : 20 , 0 0 0 mph rock explodes over russia and injures 1,000 in blast <URL> #russianmeteor ",Related and informative,Fri Feb 15 23:04:48 +0000 2013,train
961,302554474889744384,<URL> this made me laugh nor x #russianmeteor ,Not related,Fri Feb 15 23:06:22 +0000 2013,train
962,302555741569572866,#russianmeteor lol . caught in the act ! <URL> ,Not applicable,Fri Feb 15 23:11:24 +0000 2013,train
963,302556098068615169,"omg ! : because of this , i personally don ' t like politics #russianmeteor ",Not related,Fri Feb 15 23:12:49 +0000 2013,train
964,302557192815529984,"#russianmeteor <URL> someday , i want to spent a whole week in a spa , just being massaged and polished . ",Not related,Fri Feb 15 23:17:10 +0000 2013,train
965,302558245577433088,"interviewed with channel 9 , channel 14 , and channel 26 about the meteor in russia ! #episd ",Related - but not informative,Fri Feb 15 23:21:21 +0000 2013,train
966,302558832775798785,the perfect twitter response to the russian meteor <URL> ,Related - but not informative,Fri Feb 15 23:23:41 +0000 2013,train
967,302559562593095681,"now that the #russianmeteor is done , i don ' t feel so afraid anymore <URL> surely you feel it too ? ",Related - but not informative,Fri Feb 15 23:26:35 +0000 2013,train
968,302560887997358082,#russianmeteor <URL> haha ! - lisa offered the blowjob in order to rick . everybody at school is actually giggling ,Not related,Fri Feb 15 23:31:51 +0000 2013,train
969,302562033033965568,why did the meteor hit russia instead of my school ,Related - but not informative,Fri Feb 15 23:36:24 +0000 2013,train
970,302562364388159489,constantly wanted this kind of . . . #russianmeteor <URL> ,Related and informative,Fri Feb 15 23:37:43 +0000 2013,train
971,302563312305045504,"pedestrians , major victims of car #accidents in #cuba <URL> #russianmeteor ",Not related,Fri Feb 15 23:41:29 +0000 2013,train
972,302563475857743873,"#russianmeteor if my internet goes off , i ' ll cry . ",Not related,Fri Feb 15 23:42:08 +0000 2013,train
973,302563597500956672,#cars #autos instant alert : it makes perfect sense that the russian meteor was filmed by so many people <URL> #news #business ,Related - but not informative,Fri Feb 15 23:42:37 +0000 2013,train
974,302564025324158976,damn a meteor hit russia ! ,Related - but not informative,Fri Feb 15 23:44:19 +0000 2013,train
975,302564184707694593,scumbag asteroid 2012 da14 . <URL> #russianmeteor ,Related - but not informative,Fri Feb 15 23:44:57 +0000 2013,train
976,302564193079533568,"meteor russia fri , 02-15-2013 <URL> ",Not applicable,Fri Feb 15 23:44:59 +0000 2013,train
977,302566067946004480,i ' m simply within love with yooou ! #russianmeteor ,Not related,Fri Feb 15 23:52:26 +0000 2013,train
978,302566755828641792,"<USR> you ' re in <USR> ' s storify : #russianmeteor : twitter reacts with fear , jokes <URL> . . . ",Not related,Fri Feb 15 23:55:10 +0000 2013,train
1398,305272803333120000,"artistic license and the russian meteor , sheldon gets silly for a cause , smash love , r . i . p . m . . . <URL> via <USR> ",Related - but not informative,Sat Feb 23 11:08:02 +0000 2013,test
1399,305376113201401857,the pope quit . a meteor fell in russia . an asteroid came close to earth . it snowed in arizona . who the hell is playing jumanji ? ,Related and informative,Sat Feb 23 17:58:33 +0000 2013,test
1400,305386703835779073,meteor injures more than 700 in six russian cities ; military may have intercepted with missile | <URL> ,Related and informative,Sat Feb 23 18:40:38 +0000 2013,test
1401,305461123354865664,"survcast - chelyabinsk , russia meteor explodes in the sky with amazing sound shockwave in chelyabinsk , russia - youtube : <URL> ",Related and informative,Sat Feb 23 23:36:21 +0000 2013,test
1402,305464361361743872,"with the landing in russia , i believe that olympic meteor dodging should be an event . ",Not related,Sat Feb 23 23:49:13 +0000 2013,test
1193,302931001745756161,russia begins recovery from meteor : city of broken glass : russian region labors to replace acres of windows smashed in meteor fall . . . ,Related and informative,Sun Feb 17 00:02:33 +0000 2013,test
1194,302931018514567168,"somewhere in russia , a little kid farted a half beat before the meteor blew out all the windows . it was the greatest moment . . . ",Related and informative,Sun Feb 17 00:02:37 +0000 2013,test
1195,302931500867940352,"meteor fireball streaks across the sky in california , too [ video ] : it ' s no russian meteor , but californians exp . . . <URL> ",Related and informative,Sun Feb 17 00:04:32 +0000 2013,test
1196,302932088062103553,<USR> russian meteor reminds me if lindsay lohan ' s career trajectory . lohan also leaving 1200 injured people in her wake . . . . ,Related - but not informative,Sun Feb 17 00:06:52 +0000 2013,test
1197,302933346386857985,a meteor just crashed into russia . . . no comet . #russianmeteor ,Related and informative,Sun Feb 17 00:11:52 +0000 2013,test
1198,302939449065623552,the real story behind the russian meteor <URL> ,Related - but not informative,Sun Feb 17 00:36:07 +0000 2013,test
1199,302952510136651776,"russia cleans up after meteor blast injures more than 1,000 <URL> #breaking_news ",Related and informative,Sun Feb 17 01:28:01 +0000 2013,test
1200,302960949072121856,"bizarre fireball hits after meteor : hours after a meteor exploded over russia and injured more than 1000 people , . . . <URL> ",Related and informative,Sun Feb 17 02:01:33 +0000 2013,test
1201,302967609639464961,"russian meteor blast bigger than thought , nasa says <URL> ",Related and informative,Sun Feb 17 02:28:01 +0000 2013,test
1202,302972445680365569,meteor hits russia : 5 hundreds people hurt <URL> ,Related and informative,Sun Feb 17 02:47:14 +0000 2013,test
1203,302977327837634560,la caída de un #meteorito en rusia deja una estela de humo … y de humor #russianmeteor <URL> <URL> . . . ,Not applicable,Sun Feb 17 03:06:38 +0000 2013,test
1204,302979454358130688,"a meteor exploded in russia injuring 1,000 people . but its deeper . read up on it . #think ",Related and informative,Sun Feb 17 03:15:05 +0000 2013,test
1205,302979974451826688,"олланд прибыл в мали , чтобы поддержать французских солдат , сражающихся там с исламистами #новости #метеорит ",Not related,Sun Feb 17 03:17:09 +0000 2013,test
1206,302981769622327296,9 photos of damage and sky streaks from russian #meteorite <URL> ,Related and informative,Sun Feb 17 03:24:17 +0000 2013,test
1207,302984772718837760,starbucks грозит приостановить инвестиции в британию из - за « несправедливых » нападок кэмерона #новости #метеорит ,Not related,Sun Feb 17 03:36:13 +0000 2013,test
1208,302989138989314048,interstellar harlem shake ( russian meteor style ) <URL> ,Related - but not informative,Sun Feb 17 03:53:34 +0000 2013,test
1209,302991986934284288,fireball reported across calif . sky <URL> via <USR> #meteor #asteroid #meteorite #fireball #nj ,Not related,Sun Feb 17 04:04:53 +0000 2013,test
1210,303013897999368192,meteor yang terhempas di russia adalah satu peringatan oleh allah kepada manusia bahawa kiamat sudah hampir . subhanallah . ,Related and informative,Sun Feb 17 05:31:57 +0000 2013,test
1211,303016498451070977,what if nasa knew the meteorite was coming but didn ' t say anything in order to showcase the significance of space programs ? #chelyabinsk ,Related - but not informative,Sun Feb 17 05:42:17 +0000 2013,test
1212,303032961085874176,"a meteor that exploded over russia ' s chelyabinsk region friday blew out windows in more than 4,000 buildings . <URL> ",Related and informative,Sun Feb 17 06:47:42 +0000 2013,test
1213,303037327360552960,dua alasan mengapa #meteor #rusia tak terdeteksi <URL> [ mobile ] ,Related - but not informative,Sun Feb 17 07:05:03 +0000 2013,test
1214,303061402657099776,"u 0,5102 <URL> #russianmeteor ",Not related,Sun Feb 17 08:40:43 +0000 2013,test
1215,303062891639226368,"russia cleans up after meteor blast injures more than 1,000 : chelyabinsk , russia ( reuters ) – thousands of russia . . . <URL> ",Related and informative,Sun Feb 17 08:46:38 +0000 2013,test
1216,303067035619975168,meteorite fall in russia hurts more than 500 people | meteor bolide <URL> ,Related and informative,Sun Feb 17 09:03:06 +0000 2013,test
1217,303072068772175873,meteor passes by russia lucky ,Related - but not informative,Sun Feb 17 09:23:06 +0000 2013,test
1218,303095707865346048,lessons from the russian meteor blast <URL> via <USR> ,Related and informative,Sun Feb 17 10:57:02 +0000 2013,test
1219,303107850404757504,свита астероида или нло ? ученые теряются в догадках #метеорит <URL> ,Related and informative,Sun Feb 17 11:45:17 +0000 2013,test
1220,303110354408443904,meteor injures more than 700 in six russian cities ; military may have intercepted with missile | <URL> ,Related and informative,Sun Feb 17 11:55:14 +0000 2013,test
1221,303130839355625472,russian mp meteor <URL> ,Related - but not informative,Sun Feb 17 13:16:38 +0000 2013,test
